book_id,book_title,book_genres
78674,"Out to Canaan (Mitford Years, #4)",Mystery|Fiction|Thriller|Thriller|Mystery Thriller|Mystery|Crime|Suspense
2235597,"The Dangerous Days of Daniel X (Daniel X, #1)",Young Adult|Realistic Fiction|Fiction|Contemporary|Adventure|Survival
10868182,"The Hidden Child (Patrik Hedström, #5)",Sequential Art|Graphic Novels|Sequential Art|Comics|Horror|Horror|Zombies|Fiction|Graphic Novels Comics|Apocalyptic|Post Apocalyptic
122212,Waiting to Exhale (Waiting To Exhale #1),Fantasy|Paranormal|Romance|Paranormal Romance|Romance|Fantasy|Paranormal|Angels
8369681,Prom and Prejudice,Paranormal|Vampires|Young Adult|Fantasy|Paranormal|Fantasy|Romance
13074,Strip Tease,History|Nonfiction|War|World War II|War|European Literature|British Literature
22175,Strange Pilgrims,Science Fiction|Fantasy|Fiction|Classics|Adventure
760110,"Jedi Search (Star Wars: The Jedi Academy Trilogy, #1)",Art|Fantasy|Sequential Art|Manga|Sequential Art|Comics|Sequential Art|Graphic Novels
456057,"Showdown (Paradise, #1)",Young Adult|Paranormal|Vampires|Humor|Contemporary|Fiction
16299341,"Thankless in Death (In Death, #37)",Self Help|Business|Nonfiction|Self Help|Personal Development|Leadership|Inspirational|Psychology|Philosophy|Buisness|Productivity
46460,Call for the Dead,Fantasy|Mythology|Mermaids|Childrens|Middle Grade
7999,"Marlfox (Redwall, #11)",Science Fiction|Steampunk|Romance|Fantasy|Paranormal|Vampires|Romance|Paranormal Romance|Fantasy|Paranormal|Fantasy|Urban Fantasy|Fantasy|Magic
14028,Snow Country,Romance|New Adult|Romance|Contemporary Romance|Contemporary|Adult Fiction|Erotica
122574,Getting Stoned with Savages: A Trip Through the Islands of Fiji and Vanuatu,Young Adult|Romance|Contemporary|Romance|Contemporary Romance|Womens Fiction|Chick Lit
66470,"Chromosome 6 (Jack Stapleton & Laurie Montgomery, #3)",Fiction|Historical|Historical Fiction|European Literature|German Literature|Nobel Prize|Cultural|Romania
893731,Big Trouble,Nonfiction|Self Help|Business|Psychology|Self Help|Personal Development
17877,The House of the Dead,Fiction|Contemporary
342667,"A Total Waste of Makeup (Charlize Edwards, #1)",Young Adult|Science Fiction|Fantasy|Science Fiction|Aliens
1045757,"Once (Once, #1)",Romance|New Adult|Contemporary|Romance|Contemporary Romance
47922,"Because I'm Worth It (Gossip Girl, #4)",Fiction|Young Adult|Humor|Humor|Comedy
20820995,"Deadline (Virgil Flowers, #8)",Classics|Childrens|Fiction
9893355,"Stunning (Pretty Little Liars, #11)",Fantasy|Young Adult|Fantasy|Dragons|Romance|Fiction
481462,The Howling,Romance|Paranormal Romance|Fantasy|Paranormal|Romance|Fantasy|Urban Fantasy|Fantasy|Paranormal|Shapeshifters
239917,Sign of the Unicorn (The Chronicles of Amber #3),Fantasy|Young Adult|Fantasy|Magic|Adventure|Romance|Young Adult|Young Adult Fantasy
3276072,Scat,Fantasy|Young Adult|Historical|Historical Fiction|Science Fiction|Time Travel
22304,Life After God,Plays|Drama|Plays|Theatre|Fiction
12786,The City of Falling Angels,Fantasy|Fantasy|Dragons|Fiction|Fantasy|Epic Fantasy|Fantasy|High Fantasy
12598982,Afterwards,Mystery|Fiction|Mystery|Crime|Thriller|Thriller|Mystery Thriller
1667423,Autumn in Paris,Business|Self Help|Nonfiction|Self Help|Personal Development|Inspirational|Psychology|Spirituality|Philosophy|Classics|Leadership
50453,Hot Water Music,Fiction|Thriller|Mystery|Romance|Suspense
37619,"Warlock (Ancient Egypt, #3)",Thriller|Mystery|Fiction|Mystery|Crime|Suspense
21531503,What I Know for Sure,Fiction|Mystery|Historical|Historical Fiction|Young Adult|Coming Of Age
30123413,"Wisdom (My Blood Approves, #4)",Romance|Romance|Contemporary Romance|Contemporary|Romance|Romantic Suspense|Fiction
13547234,The Testament of Mary,Mystery|Historical|Historical Fiction|Fiction|Mystery|Crime|Historical|Thriller
17406847,"Defy (Defy, #1)",Christian Fiction|Fiction|Christian
31493,"Standing in the Rainbow (Elmwood Springs, #2)",Fantasy|Romance|Fiction|Fantasy|Magic|Science Fiction Fantasy
817199,Maitreyi,Young Adult|Mystery|Adventure|Thriller|Fiction
2658724,The Misremembered Man (Tailorstown #1),Fiction|Fantasy|Magical Realism|Contemporary
4599,Carter Beats the Devil,Nonfiction|History|Biography|World War II|Holocaust|Autobiography|Memoir|Classics
436806,Story of the Eye,Fantasy|Urban Fantasy|Fantasy|Paranormal|Paranormal|Vampires|Fantasy|Fantasy|Magic|Romance
4609710,"Knit Two (Friday Night Knitting Club, #2)",Romance|Romance|Contemporary Romance|New Adult|Contemporary|Adult|Short Stories
95144,In the Night Kitchen,Humor|Fiction|Childrens|Picture Books|Sequential Art|Graphic Novels|Childrens|Humor|Funny
11446,"Will You Please Be Quiet, Please?",Romance|Romance|Romantic Suspense|Romance|Contemporary Romance|Fiction|Contemporary|Mystery
46201,The Selected Poetry of Rainer Maria Rilke,History|Nonfiction|Science|North American Hi...|American History|History|World History
8843801,"Eternal Rider (Lords of Deliverance, #1, Demonica, #6)",Childrens|Picture Books|Childrens|Animals
105189,The Story of a Shipwrecked Sailor,Fiction|Humor|Young Adult|European Literature|British Literature
18079757,"Concealed in Death (In Death, #38)",History|Nonfiction|Religion|Classics
131830,"Women's Bodies, Women's Wisdom: Creating Physical and Emotional Health and Healing",Fantasy|Horror|Fiction|Classics|Holiday|Halloween|Young Adult|Science Fiction
37298,"Mind Prey (Lucas Davenport, #7)",Romance|Young Adult|Contemporary|New Adult|Sports and Games|Sports
24961531,The Color of Secrets,Fantasy|Young Adult|Short Stories|Fantasy|Paranormal
209966,"Planetary, Volume 1: All Over the World and Other Stories",Fantasy|Young Adult|Retellings
17926775,"Stolen Songbird (The Malediction Trilogy, #1)",Novels|Fiction
13167847,Most Talkative: Stories from the Front Lines of Pop Culture,New Adult
228194,"The Green Mile, Part 2: The Mouse on the Mile",Fantasy|Childrens|Middle Grade|Young Adult|Romance|Fantasy|Magic
43345,A Cry In The Night,Fiction|Historical|Historical Fiction|War|Classics|Cultural|France|War|World War II
100322,Assata: An Autobiography,War|Historical|Historical Fiction|Fiction|War|Military Fiction
32636,"Days of Magic, Nights of War (Abarat, #2)",Christian|Nonfiction|Christian|Christian Living|Religion|Christianity|Christian|Christian Non Fiction|Religion|Faith|Spirituality
789559,The Three Billy Goats Gruff,Historical|Historical Fiction|War|Young Adult|Contemporary
17166702,True Love Story,Christian Fiction|Christian|Fiction|Romance
27423283,The Moonlit Garden,Mystery|Fiction|Thriller|Suspense|Thriller|Mystery Thriller|Mystery|Crime
6452806,True Compass: A Memoir,Mystery|Mystery|Crime|Fiction|Thriller
3760,"Diamonds Are Forever (James Bond, #4)",Fiction|Cultural|India|Historical|Historical Fiction|Asian Literature|Indian Literature
2978,Lost Horizon,Mystery|Fantasy|Fantasy|Urban Fantasy|Fiction|Fantasy|Supernatural
23492288,"Hidden Bodies (You, #2)",Historical|Historical Fiction|Fiction|Cultural|China|Classics|Historical|Cultural|Asia|Literature|Asian Literature|Novels|Literature|Nobel Prize
349929,Passing,Sequential Art|Graphic Novels|Sequential Art|Comics|Fiction|Young Adult|Graphic Novels Comics|Humor
47701,"InterWorld (InterWorld, #1)",Fiction|American|Southern|Historical|Historical Fiction|Magical Realism
23232,The Realm of Possibility,Nonfiction|History|Science|Science|Mathematics
428223,The Invisible Wall: A Love Story That Broke Barriers,Romance|Historical Romance|Romance|Historical|Historical|Regency|Historical|Historical Fiction
7507908,The Replacement,Fiction|Cultural|India|Mystery|Mystery|Crime|Thriller|Asian Literature|Indian Literature
6713071,Last Words,Horror|Fantasy|Young Adult|Paranormal|Vampires
8701960,"The Information: A History, a Theory, a Flood",Romance|Romance|Romantic Suspense|War|Military Fiction|Romance|Contemporary Romance|Suspense
96642,Rocket Boys (Coalwood #1),Romance|Paranormal Romance|Romance|Fantasy|Paranormal|Fantasy|Fantasy|Mythology
278102,Kaleidoscope,Romance|Historical|Historical Fiction|Romance|Historical Romance|Historical|Regency|Historical|Fiction|Romance|Clean Romance
19001,A Perfect Spy,Fantasy|Young Adult|Short Stories|Novella
2049,"The High Window (Philip Marlowe, #3)",Young Adult|Science Fiction|Fantasy
15985372,"Affliction (Anita Blake, Vampire Hunter #22)",Classics|Fantasy|Fiction|Childrens|Fantasy|Fairy Tales|Audiobook
12390650,"Wildest Dreams (Fantasyland, #1)",New Adult|Romance|Romance|Contemporary Romance|Contemporary|Academic|College|Young Adult|Womens Fiction|Chick Lit|Music|Did Not Finish|Drama
168569,"Sudden Prey (Lucas Davenport, #8)",Classics|European Literature|Polish Literature|Nobel Prize|Fiction
95602,Mark of the Lion Trilogy,Young Adult|Fantasy|Paranormal|Romance|Contemporary|Mystery|Fiction
198863,"Screw It, Let's Do It: Lessons In Life",Fantasy|Young Adult|Fantasy|Paranormal|Romance
25052,"Mrs. Piggle-Wiggle's Magic (Mrs. Piggle Wiggle, #2)",Fantasy|Young Adult|Fiction|Adventure
6328,Revolting Rhymes,Horror|Fiction|Thriller
459386,"The Mermaids Singing (Tony Hill & Carol Jordan, #1)",Science Fiction|Fiction|Classics
121715,The Weight of Glory,Mystery|Thriller|Fiction|Suspense|Thriller|Mystery Thriller
114141,Sanctuary,Womens Fiction|Chick Lit|Nonfiction|Humor|Autobiography|Memoir
241934,"Sunset Express (Elvis Cole, #6)",Fiction|European Literature|Spanish Literature|Classics|Cultural|Spain
23355896,"The Bourbon Kings (The Bourbon Kings, #1)",Humor|Nonfiction|Humor|Comedy|Humor|Funny
296298,The Guns of Navarone,Historical|Historical Fiction|Young Adult|Fantasy|Historical|Fiction|Paranormal|Witches
3762,"On Her Majesty's Secret Service (James Bond, #11)",Short Stories|Fiction|Classics|Literature|Literature|American
239509,Women Who Love Too Much: When You Keep Wishing and Hoping He'll Change,Fantasy|Historical|Historical Fiction|Mythology|Arthurian|Fiction|Historical|Romance
1251032,Hero,Short Stories|Science Fiction|Classics|Fiction|Horror
41918,There are No Children Here: The Story of Two Boys Growing Up in the Other America,Fantasy|Fiction|Science Fiction Fantasy|Fantasy|Epic Fantasy
16333,"At Bertram's Hotel (Miss Marple, #11)",Fiction|Adventure|Thriller|Action
24465724,"Happily Ever After (The Selection, #0.4, 0.5, 2.5, 2.6)",Fiction|Mystery|Thriller|Fantasy
119247,The Great Brain (Great Brain #1),Sequential Art|Graphic Novels|Sequential Art|Comics|Horror|Horror|Zombies|Fiction|Graphic Novels Comics
1891296,"The Fire Eternal (The Last Dragon Chronicles, #4)",Nonfiction|Religion|Christianity|Christian|Christian|Christian Living
107773,"Mercy (Buchanan-Renard, #2)",Mystery|Fiction|Mystery|Crime|Cultural|Canada
269795,The Commitments,Science Fiction|Cultural|Russia|Fiction|Fantasy
6855294,Tell-All,Business|Nonfiction|Self Help|Business|Entrepreneurship|Self Help|Personal Development|Buisness
170529,What My Mother Doesn't Know (What My Mother Doesn't Know #1),Mystery|Fantasy|Art|Childrens|Middle Grade|Fiction|Childrens
6691426,"Angelology (Angelology, #1)",Young Adult|Historical|Fiction|Historical|Historical Fiction
67657,The Lady & Sons Savannah Country Cookbook,Fiction|Romance|Historical|Historical Fiction|Novels|Adult Fiction
23885,No One Writes to the Colonel and Other Stories,Young Adult|Horror|Fiction|Mystery
158141,Wiseguy,Nonfiction|Philosophy|Cultural|Japan|History|Classics|Food and Drink|Tea
22420,"Transmetropolitan, Vol. 5: Lonely City (Transmetropolitan, #5)",Young Adult|Science Fiction|Dystopia|Fantasy|Science Fiction
15762186,"Benediction (Plainsong, #3)",Mystery|Thriller|Suspense|Fiction|Mystery|Crime
300905,سمفونی مردگان,Romance|Christian Fiction|Contemporary|Christian|Romance|Christian Romance|Romance|Contemporary Romance
420739,After the Night,Fiction|Romance|Young Adult|Contemporary
6193923,"Evil at Heart (Archie Sheridan & Gretchen Lowell, #3)",Young Adult|Romance|Contemporary|Womens Fiction|Chick Lit
22635858,The Bookseller,Fiction|Historical|Historical Fiction|Cultural|Italy|European Literature|Italian Literature|Abandoned
925367,The Climb: Tragic Ambitions on Everest,Poetry|Classics
15810910,"The Thousand Names (The Shadow Campaigns, #1)",Philosophy|Classics|Nonfiction|Academic|School
246546,An Old-Fashioned Girl,Historical|Historical Fiction|Art|Fiction|Cultural|Italy|Art|Art History|Historical
23714544,"Beautiful Burn (The Maddox Brothers, #4)",Paranormal|Vampires|Fantasy|Paranormal|Romance|Romance|Paranormal Romance|Fantasy|Fantasy|Urban Fantasy|Womens Fiction|Chick Lit|Fiction
836606,"Fruits Basket, Vol. 2",Fiction|Historical|Historical Fiction|Romance|Historical
51364,Misquoting Jesus: The Story Behind Who Changed the Bible and Why,Fiction|Humor|American|Southern
33288638,Wait for It,Fiction|Contemporary|Literature
13658,"The Other Wind (Earthsea Cycle, #6)",Science Fiction|Fiction|Young Adult
6497645,"The Paris Vendetta (Cotton Malone, #5)",Young Adult|Fiction|Historical|Fantasy|Adventure
22535533,Moriarty (Sherlock Holmes #2),Fiction|Horror|Fantasy|Fantasy|Paranormal
82397,Richard II,Mystery|Thriller|Mystery|Crime|Horror|Fiction
774060,Prisoner of My Desire,Horror|Childrens|Fiction|Young Adult
80631,Blood Memory,Fiction|Classics|Cultural|India|Literature|Asian Literature|Indian Literature
119239,Selected Poems,Young Adult|Science Fiction|Dystopia|Science Fiction|Romance
18089975,After I'm Gone,European Literature|Portuguese Literature|Historical|Historical Fiction
3925836,Shadows of the Workhouse,Romance|New Adult|Young Adult|Sociology|Abuse|Contemporary
47780,Hunting and Gathering,Science Fiction|Short Stories|Fiction|Science Fiction|Dystopia|Fantasy|Classics|Science Fiction Fantasy|Horror|Speculative Fiction|Literature|American
762462,One Up On Wall Street: How To Use What You Already Know To Make Money In The Market,Romance|New Adult|Romance|Contemporary Romance|Warfare|Fighters|Contemporary|Sports and Games|Sports|Did Not Finish|Martial Arts|Mixed Martial Arts|Adult Fiction|Erotica|Sociology|Abuse
422452,Against a Dark Background,Fiction|Literature|Jewish|Novels|Historical|Historical Fiction|Cultural|Poland|Literature
7897620,I Still Dream About You,Fiction|Science Fiction|Science Fiction|Dystopia|Apocalyptic|Post Apocalyptic|Fantasy
2677,A Modest Proposal and Other Satirical Works,History|Biography|Nonfiction|Historical
60551,The Book on the Taboo Against Knowing Who You Are,Romance|Romance|Contemporary Romance|New Adult|Contemporary
85679,Mother Courage and Her Children,Fiction|Religion|Spirituality
10357792,"Up from the Grave (Night Huntress, #7)",Fantasy|Fantasy|Mythology|Young Adult|Childrens|Middle Grade
1210754,"Sun and Moon, Ice and Snow",Science Fiction|Fiction|Space|Space Opera|Adventure|Abandoned|Science Fiction|Cyberpunk|Horror|Science Fiction|Hard Science Fiction|Science Fiction Fantasy|Science Fiction|Aliens
29467232,"The Blood Mirror (Lightbringer, #4)",Historical|Historical Fiction|Fiction|Historical|War|World War II|War
7203669,Galveston,Fiction|Fantasy|Horror|Magical Realism|Audiobook
12065943,Extra Yarn (E. B. White Read-Aloud Award. Picture Books),Classics|European Literature|Italian Literature|Fantasy|Fiction
10306358,We the Animals,Nonfiction|Sociology|Education|History|Social Issues|Poverty
2067,Breaking the Spell: Religion as a Natural Phenomenon,Fiction|Historical|Historical Fiction|Novels
765427,The Faerie Queene ,Autobiography|Memoir|Nonfiction|Biography|Parenting
8142508,"Her Daughter's Dream (Marta's Legacy, #2)",Young Adult|Fantasy|Fiction|Fantasy|Magic
15752757,"Rock Chick Revolution (Rock Chick, #8)",Horror|Paranormal|Vampires|Fantasy|Sequential Art|Graphic Novels|Fiction
17225311,Tampa,Paranormal|Vampires|Young Adult|Fantasy|Fantasy|Paranormal|Romance
25148,The Fuck-Up,Fantasy|Young Adult|Fiction|Childrens
105744,"Meg (MEG, #1)",Romance|Romance|Contemporary Romance|Contemporary|Fiction|Womens Fiction|Chick Lit
289695,"Seeing Redd (The Looking Glass Wars, #2)",Mystery|Young Adult|Womens Fiction|Chick Lit|Humor|Young Adult|Teen
126583,Appointment in Samarra,Romance|Paranormal Romance|Fantasy|Paranormal|Romance|Fantasy|Paranormal|Vampires
833550,Each Peach Pear Plum,Spirituality|Philosophy|Nonfiction|Religion|Self Help
17255186,"The Phoenix Project: A Novel About IT, DevOps, and Helping Your Business Win",Fiction|Contemporary|Adult Fiction
17287009,Humans of New York,Historical|Historical Fiction|Mystery|Fiction|Horror|Historical|Thriller|Mystery|Crime
10508526,The Chronicles of Harris Burdick: 14 Amazing Authors Tell the Tales,Mystery|Thriller|Fiction|Suspense|Mystery|Crime|Thriller|Mystery Thriller
47304,The Freedom Writers Diary,Fantasy|Paranormal|Romance|Paranormal Romance|Paranormal|Vampires|Romance|Fantasy|Urban Fantasy|Paranormal|Shapeshifters
2120783,The Post-American World,Romance|Paranormal Romance|Fantasy|Paranormal|Romance|Paranormal|Vampires
1823,Them: Adventures with Extremists,Historical|Historical Fiction|Young Adult|Fiction|Historical|Mystery|War
15161,The Ladies of Grace Adieu and Other Stories,Classics|Historical|Historical Fiction|Fiction|Adventure|Historical|Literature|Adventure|Maritime|Classics|Classic Literature|Drama|Novels
8281069,The Unofficial Harry Potter Cookbook: From Cauldron Cakes to Knickerbocker Glory--More Than 150 Magical Recipes for Wizards and Non-Wizards Alike (Unofficial Cookbook),Nonfiction|History|North American Hi...|American History|Historical
22609522,"Red Notice: A True Story of High Finance, Murder, and One Man’s Fight for Justice",Cultural|Africa|Classics|Literature|Novels
621,The Automatic Millionaire: A Powerful One-Step Plan to Live and Finish Rich,European Literature|Bulgarian Literature|Classics|Academic|School|Historical|Historical Fiction
